2019.760000,1059.219000,442364.000000,0.000000
2019.760000,583.641500,442376.000000,0.000000
2019.760000,585.936200,442375.000000,0.000000
2019.770000,1141.262000,442363.000000,0.000000
2019.790000,827.876600,442374.000000,0.000000
2019.810000,958.066800,442371.000000,0.000000
2019.810000,930.955400,442372.000000,1.000000
2019.810000,930.996200,442373.000000,1.000000
2019.850000,736.890900,442387.000000,0.000000
2019.850000,1245.053000,442370.000000,0.000000
2019.860000,852.895100,442386.000000,0.000000
2019.870000,927.331800,442385.000000,1.000000
2019.870000,928.676300,442384.000000,1.000000
2019.890000,537.507300,442394.000000,0.000000
2019.890000,543.949200,442395.000000,0.000000
2019.900000,1154.637000,442383.000000,0.000000
2019.910000,1274.055000,442382.000000,0.000000
2019.920000,1330.436000,442380.000000,0.000000
2019.920000,1349.889000,442378.000000,0.000000
2019.920000,1331.386000,442381.000000,0.000000
2019.930000,1368.827000,442379.000000,0.000000
2019.940000,928.597300,442392.000000,1.000000
2019.940000,931.931300,442393.000000,1.000000
2019.950000,547.133700,442411.000000,0.000000
2019.970000,1164.867000,442391.000000,0.000000
2019.970000,687.488800,442410.000000,0.000000
2019.970000,713.344300,442408.000000,0.000000
2019.970000,706.692000,442409.000000,0.000000
2019.980000,1287.223000,442390.000000,0.000000
2019.990000,1356.810000,442388.000000,0.000000
2019.990000,1330.775000,442389.000000,0.000000
2020.000000,920.799000,442405.000000,0.000000
2020.000000,935.697100,442407.000000,1.000000
2020.000000,932.910300,442406.000000,1.000000
2020.010000,449.620400,442421.000000,0.000000
2020.020000,1064.021000,442404.000000,0.000000
2020.030000,647.354100,442420.000000,0.000000
2020.030000,1201.955000,442403.000000,0.000000
2020.030000,633.551500,442419.000000,0.000000
2020.040000,738.840000,442418.000000,0.000000
2020.040000,1246.964000,442400.000000,0.000000
2020.040000,1223.644000,442402.000000,0.000000
2020.040000,1225.106000,442401.000000,0.000000
2020.050000,1334.523000,442399.000000,0.000000
2020.060000,1435.327000,442396.000000,0.000000
2020.060000,1385.813000,442398.000000,0.000000
2020.060000,1378.061000,442397.000000,0.000000
2020.080000,504.937900,442428.000000,0.000000
2020.100000,1251.999000,442415.000000,0.000000
2020.100000,1245.953000,442416.000000,0.000000
2020.100000,1220.558000,442417.000000,0.000000
2020.110000,1309.751000,442414.000000,0.000000
2020.110000,810.107200,442427.000000,0.000000
2020.110000,1322.221000,442412.000000,0.000000
2020.120000,838.927200,442426.000000,0.000000
2020.120000,1340.034000,442413.000000,0.000000
2020.130000,452.117700,442439.000000,0.000000
2020.140000,1055.836000,442425.000000,0.000000
2020.140000,537.897500,442438.000000,0.000000
2020.150000,1073.391000,442424.000000,0.000000
2020.160000,685.146400,442437.000000,0.000000
2020.170000,759.674400,442436.000000,0.000000
2020.180000,814.404400,442434.000000,0.000000
2020.180000,1348.086000,442423.000000,0.000000
2020.180000,811.081800,442435.000000,0.000000
2020.180000,797.599100,442433.000000,0.000000
2020.180000,858.689700,442432.000000,0.000000
2020.190000,930.004600,442431.000000,1.000000
2020.190000,1398.681000,442422.000000,0.000000
2020.200000,497.906400,442448.000000,0.000000
2020.220000,1135.760000,442430.000000,0.000000
2020.230000,694.567600,442447.000000,0.000000
2020.230000,1211.636000,442429.000000,0.000000
2020.250000,849.728800,442446.000000,0.000000
2020.260000,932.142600,442444.000000,1.000000
2020.260000,932.826800,442445.000000,1.000000
2020.270000,501.040500,442461.000000,0.000000
2020.280000,1116.448000,442443.000000,0.000000
2020.290000,666.698600,442460.000000,0.000000
2020.300000,743.532900,442459.000000,0.000000
2020.310000,842.732900,442458.000000,0.000000
2020.320000,928.275000,442457.000000,1.000000
2020.320000,1427.832000,442441.000000,0.000000
2020.320000,1446.825000,442440.000000,0.000000
2020.320000,1393.015000,442442.000000,0.000000
2020.320000,932.747900,442456.000000,1.000000
2020.320000,942.093800,442455.000000,1.000000
2020.330000,1006.525000,442454.000000,0.000000
2020.350000,660.529100,442473.000000,0.000000
2020.350000,629.368700,442474.000000,0.000000
2020.360000,696.069600,442472.000000,0.000000
2020.360000,1204.392000,442453.000000,0.000000
2020.360000,740.885900,442471.000000,0.000000
2020.370000,809.900800,442469.000000,0.000000
2020.370000,801.031400,442470.000000,0.000000
2020.370000,1340.681000,442452.000000,0.000000
2020.380000,1422.970000,442449.000000,0.000000
2020.380000,1384.782000,442451.000000,0.000000
2020.380000,864.519100,442468.000000,0.000000
2020.380000,1383.390000,442450.000000,0.000000
2020.390000,931.357900,442467.000000,1.000000
2020.400000,1063.287000,442465.000000,0.000000
2020.400000,1041.351000,442466.000000,0.000000
2020.410000,604.873400,442487.000000,0.000000
2020.410000,581.374300,442488.000000,0.000000
2020.410000,641.214400,442486.000000,0.000000
2020.410000,565.168000,442489.000000,0.000000
2020.420000,1178.373000,442464.000000,0.000000
2020.430000,770.679600,442485.000000,0.000000
2020.430000,1317.791000,442463.000000,0.000000
2020.440000,1390.069000,442462.000000,0.000000
2020.450000,943.658000,442483.000000,1.000000
2020.450000,932.841600,442484.000000,1.000000
2020.460000,473.239900,442505.000000,0.000000
2020.460000,987.861400,442482.000000,0.000000
2020.460000,1036.320000,442481.000000,0.000000
2020.470000,586.550500,442504.000000,0.000000
2020.490000,1212.155000,442480.000000,0.000000
2020.490000,746.366800,442503.000000,0.000000
2020.490000,1216.643000,442479.000000,0.000000
2020.490000,1250.633000,442478.000000,0.000000
2020.500000,1297.279000,442477.000000,0.000000
2020.500000,1329.727000,442476.000000,0.000000
2020.500000,816.461800,442501.000000,0.000000
2020.500000,772.636900,442502.000000,0.000000
