10.000000 ,-230.425484 ,1.000000 ,1.000000
10.000000 ,-230.688099 ,2.000000 ,1.000000
10.000000 ,-231.322151 ,3.000000 ,1.000000
10.000000 ,-233.410972 ,4.000000 ,1.000000
10.000000 ,-236.387339 ,5.000000 ,1.000000
10.700000 ,-230.349972 ,6.000000 ,1.000000
10.700000 ,-231.136214 ,7.000000 ,1.000000
10.700000 ,-232.943407 ,8.000000 ,1.000000
10.700000 ,-234.015810 ,9.000000 ,1.000000
10.700000 ,-234.922078 ,10.000000 ,1.000000
11.400000 ,-230.336009 ,11.000000 ,1.000000
11.400000 ,-230.804571 ,12.000000 ,1.000000
11.400000 ,-231.279931 ,13.000000 ,1.000000
11.400000 ,-233.144733 ,14.000000 ,1.000000
12.100000 ,-229.902732 ,15.000000 ,1.000000
12.100000 ,-230.404859 ,16.000000 ,1.000000
12.100000 ,-230.995904 ,17.000000 ,1.000000
12.100000 ,-231.547004 ,18.000000 ,1.000000
12.100000 ,-232.284197 ,19.000000 ,1.000000
12.100000 ,-232.741811 ,20.000000 ,1.000000
12.800000 ,-229.767041 ,21.000000 ,1.000000
12.800000 ,-230.124266 ,22.000000 ,1.000000
12.800000 ,-230.568186 ,23.000000 ,1.000000
12.800000 ,-231.204290 ,24.000000 ,1.000000
12.800000 ,-232.480788 ,25.000000 ,1.000000
13.500000 ,-229.985221 ,26.000000 ,1.000000
13.500000 ,-230.884803 ,27.000000 ,1.000000
13.500000 ,-231.356217 ,28.000000 ,1.000000
13.500000 ,-232.345523 ,29.000000 ,1.000000
14.200000 ,-229.120529 ,30.000000 ,1.000000
14.200000 ,-230.459691 ,31.000000 ,1.000000
14.200000 ,-230.995904 ,32.000000 ,1.000000
14.900000 ,-228.740160 ,33.000000 ,1.000000
14.900000 ,-229.120529 ,34.000000 ,1.000000
14.900000 ,-230.124266 ,35.000000 ,1.000000
14.900000 ,-230.524479 ,36.000000 ,1.000000
14.900000 ,-230.995904 ,37.000000 ,1.000000
14.900000 ,-231.977763 ,38.000000 ,1.000000
15.600000 ,-230.336009 ,39.000000 ,1.000000
15.600000 ,-231.040499 ,40.000000 ,1.000000
15.600000 ,-231.547004 ,41.000000 ,1.000000
16.300000 ,-229.120529 ,42.000000 ,1.000000
16.300000 ,-229.460731 ,43.000000 ,1.000000
16.300000 ,-230.158921 ,44.000000 ,1.000000
16.300000 ,-230.804571 ,45.000000 ,1.000000
17.000000 ,-229.057376 ,46.000000 ,1.000000
17.000000 ,-229.460731 ,47.000000 ,1.000000
17.000000 ,-230.124266 ,48.000000 ,1.000000
17.700000 ,-228.740160 ,49.000000 ,1.000000
17.700000 ,-229.120529 ,50.000000 ,1.000000
17.700000 ,-230.671209 ,51.000000 ,1.000000
17.700000 ,-124.073561 ,52.000000 ,0.000000
18.400000 ,-277.553561 ,53.000000 ,0.000000
18.400000 ,-229.065077 ,54.000000 ,1.000000
18.400000 ,-229.630479 ,55.000000 ,1.000000
18.400000 ,-231.136214 ,56.000000 ,1.000000
19.100000 ,-228.903495 ,57.000000 ,1.000000
19.100000 ,-229.460731 ,58.000000 ,1.000000
19.100000 ,-230.282670 ,59.000000 ,1.000000
19.100000 ,-230.804571 ,60.000000 ,1.000000
